0,1,2,3,id,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
At least she goes to church now LOL,,,,14084694_3.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thank God for that .,,,,14084783_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
It 's probably actually a good thing no one fits your standards ; that way no one has to deal with you .,,,,14084783_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
And I 've seen many Serbian members here trying to prove Serbs are the oldest people on Earth .,,,,14084809_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
https : //www.stormfront.org/forum/t384418 / https : //www.stormfront.org/forum/t291185 / https : //www.stormfront.org/forum/t113191 / https : //www.stormfront.org/forum/t46864 / https : //www.stormfront.org/forum/t101175 / https : //www.stormfront.org/forum/t118865 / https : //www.stormfront.org/forum/t142566/,,,,14084809_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yep, her name is Thunderphoenix .,,,14084932_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Because I pulled her from the ashes and I 'll bring her back to the condition she was before she was put in the hands of a neglectful old lady and a hard * * * * teenager .,,,,14084932_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I proved that fyromanians are blind people and if I show them picture of beautiful white bulgarian girl and not told them that she is bulgarian they will see at her as a white european which is it , instead of calling her `` tatar '' or `` mongol '' which is not .,,,14084943_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yeah, when I was younger there were some old lady in my street and kids thought that she is Baba Roga , so one day I waited for her with some pipe , I almost boke her backs ...,14085011_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I dont drive a Ford but I got a s-10 with a 6 inch lift on it 34 inch mickie thompson swampers rollbar and the kc lights on the rollbar .,,,,14085035_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I agree , it is about time to stop this , it is the same story every time and nothing good will come from it .,,14085318_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
It's Mein Kampf and no he never said anything about killing every jew on the earth like the jews claim he wanted to do .,,,,14085464_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Please quote me where I 've implied or have said that .,,,,14085649_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
You love pulling things out of your ass do n't you .,,,,14085649_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oh... and I was going to use this idea next time I met a girl .,,,,14085846_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note to self : lose the wombat .,,,,14085846_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maybe try a badger instead ?,,,,14085846_3.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somehow, it is not hard for me to imagine you fighting off an entire police force , you certainly sound mean enough .,,14085859_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I would think most girls would like to dress and look nice for their man anyways .,,,,14086216_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
So he can show her off like a brand new sparkly jewel etc etc .,,,,14086216_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
As long as she does n't look like she just came off the set for a rap video or wears sweatpants in public I 'm pretty flexible .,,,,14086607_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wow!,,,,14086659_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
That could be cool !,,,,14086659_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
If you were deaf you would n't hear all the `` multiculturalism enriches our society '' rubbish .,,,,14086659_3.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508,,,,14086659_4.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
It could just be vanity and not wanting to be seen wearing a hearing aid as maybe they see it as an `` old persons '' thing .,,,,14086660_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finding ourselves having to live here in annexed Aztlan is all the more reason to band together .,,,,14087829_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Behind every avatar is an actual person , and we can even meet .,,,14087829_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I 've seen it happen .,,,,14087829_3.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I believe if your looking you 'll never find true love .,,,,14088243_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Its comes when u least expect it ... there 's always someone out there for everyone.that 's my belief .,,,,14088243_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
...mating with other mulattos would be ideal , but since there are n't huge numbers of mulatto children compared to those of Whites or blacks I 'd rather see them up with blacks so that White bloodlines stay intact .,,,14088263_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I wish it was n't real , but it is .,,,14088622_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I lived in a town when I was younger ( here in colorado ) It was tiny , took maybe 30 minutes to walk across the whole town .,,,14088622_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
The town consisted of , probably 25 % white , and the rest mexican .,,14088622_3.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Where I live now it is n't so bad .,,,,14088622_4.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
im new on here and was just wanderin if any ladies are intrested i a good oel southernman from tennessee send me a messege .,,,,14088710_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well if you like to travel mine advice is if they are n't anyone with same beliefs then look in other places and broaden you experiences in other places,,,,14088799_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
on here look in your state. its important that white women speak about it to white men that are on the edge of being liberals or not lol or brainwashed fruit cakes.you can shock them wake them up or remind them. keep it up do n't get down on yourself. men will do whatever a woman says right lol,,,,14088893_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I'm an adult in my late 30s .,,,,14088896_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I had no luck driving .,,,,14088896_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I have been trying to find a job but the mexicans take everything we had .,,,,14088896_3.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
The ability to run really quietly and lots of chloroform .,,,,14089145_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
You gotta surprise them ' else they get away .,,,,14089145_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Works for me .,,,,14089145_3.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
haha; im a 19 y.o white male from newcastle area - but im moving back to sydney very soon ( west sydney im afraid lol ),,,,14090065_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brother You remind Me of a Young Meatloaf !,,,,14090367_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Awesome band back in the day !,,,,14090367_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hell of a show as well !,,,,14090367_3.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
White Power Brother !,,,,14090367_4.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I'll put money on it Amy this is the photo the females hate you are a stunning girl do n't let no1 drag you down .,,,,14090371_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
You changed your name .,,,,14090707_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I knew I had never seen that name on here before and you have so many post then I clicked on your profile and saw it was you Lyn .,,,,14090707_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
there's a spirit rising a spirit called my blood a spirit that needs purity a spirit that needs one one in mind,,,,14090820_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Here's one of me I think it 's several months old though I am not certain .,,,,14090982_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I normally have a goatee .,,,,14090982_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
There use to be meetings here then it got down to one a year at folk fest now , I do n't know of any get togethers in South Florida .,,,14091374_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hey momofsix .. to have six kids is a great gift that you have given our race and for that i thank you they are lucky to have such awesome parents as you two,,,,14091425_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I wonder how many moms would kill to look that good after having a kid .,,,,14091522_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Let alone 6 of them .,,,,14091522_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
You 're beautiful !,,,,14091522_3.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I'm not in the Chicago area , but I do know some people in the Chicago area .,,,14092208_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tell us more about yourself .,,,,14092208_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I live in Napervile , and CF < let me know when ya have a date for that get together , I would love to go .,,14092211_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yes, Philidelphia has been over run with black savages , left and right .,,14092376_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
That 's all I ever see on the morning news .,,,,14092376_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well I 'm in the vicinity , anyone up for a chat ?,,,14092376_3.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I'm off out to a metal show , this is what my knees looked like after the last death metal show i went too ...,,,14092638_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
hey im looking to talk to/meet ppl around my age in my area 16/f/poway sanDiego any1 around me wanna message back to this that be awesome thnkx,,,,14093164_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Few pics taken this summer ...,,,,14093243_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eeeeh , that was a great summer .,,,14093243_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
My friend Mar with nice blue-eyed cat .,,,,14093243_3.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Me and Pawel .,,,,14093243_4.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
these are two pictures of me , l am a proud Croatian redneck , l drink rakija , eat lamb and get in fights as often as l can and l go to the gym once a week ,14093667_1.txt, yihaa !!!!!!,,,,,,,,,,,,,,,,,,,,,,,,,,
Since you are new let me direct you to a site that also has good info and puts out a paper called the Nationalist Times .,,,,14093777_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANU.ORG is the address read and enjoy !,,,,14093777_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Every one stop making fun of other people 's pic 's were all a white family.By the way all you lady 's on here are looking fine to bad i 'm only 16 .,,,,14093901_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well for all of my friends down there , we all got thrown out of the big local bar in this little town and it 's all my fault hahahahahaha I do n't think we 'll be welcome back for a LONG time .,,,14093911_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I swear , you ca n't take us anywhere .....,,,14093911_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
mine was when i was about 5 or 6 , she was the same age. julie was her name blond and used to hum while eating , i remember the kiss was in the bushes behind a garden. last i heard she became a jehovas witness. ah well .,,14093967_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dusty Rhodes ?!,,,,14093987_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
There 's a name from the past !,,,,14093987_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Back in 1981 Dusty used to show up in bars in Tampa , where my band was playing , get up onstage with us and sing `` Johnny Be Good '' and `` Long-Haired Country Boy '' , the only two songs he knew .,14093987_3.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ok Ignore the one pic. that is n't so good ....,,,,14093991_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
What color hair looks best ? the one in the middle is the natural color ... but i like to color it because in the summer it turns a weird color that isnt very pretty ...,,,,14093991_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
First kiss was behind the church door in third grade .,,,,14094053_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
30 years later we got married .,,,,14094053_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
5 years later we split up .,,,,14094053_3.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last time I kissed her .... yesterday .,,,,14094053_4.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
To me and the rest of my commrades on this wonderfull White Day !!! I hope you have loads of fun and be safe !!!!,,,,14094150_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
i used to go out with younger women but i just dont understand them any more. i would prefer low 30s were they have gotten some of the wildness out of them .,,,,14094272_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
my first kiss was a girl that lived down the street from me when i was 10.I went to school with her younger sister.Her name was kelsey.She had blonde hair and blue eyes.She was 13.We were at the movies and then I figured I 'd take a chance and try to kiss her and it worked .,,,,14094305_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Back of a bus on a truth or dare when I was in high school , when a moment seem to last forever .,,,14094392_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Karl,,,,14094392_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lovely young lady even with the tassled hair or early morning frown : For the record ; I do n't think you need a coffee .,,,,14094409_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I adore the cold , as long as I can fly down South to walk on the beach when it 's warm .,,,14094605_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
But normally I long for cold weather .,,,,14094605_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
My life has taken an incredible turn since I last posted in this thread .,,,,14094712_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I must say , the younger guy sure keeps this gal young and fit .,,,14094712_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ok here 's mine , not a very good picture of me but it 's the only one i have at the moment .,,,14094751_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
So do I. The small dogs like those maltese and things we call stoep kakkers , because all they are good for is leaving turds on your stoop .,,,14095048_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I live in New Richmond , Ohio which is almost all White but the kids are brain-washed with Mtv and try to act like the Blacks they watch for hours in rap videos on Mtv .,,,14095095_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
For example , almost all the 12 year olds last year dressed up a `` Wiggers '' , `` Whores '' , or `` Pimps '' for Halloween !,14095095_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Literally !!!!,,,,14095095_3.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
It 's parents working all the time and letting their kids watch hours of Mtv after they get home from school , makes the girls think that dressing and acting like the `` Ho 's '' in rap videos is cool and is all they are good for is to be `` pimped '' out !,,,14095095_4.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
It 's common in the schools here !,,,,14095095_5.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Welcome, this is the greatest site to meet like minded white folks like yourself from all over the world .,,,14095164_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I too am from cali , but moved out to utah to get away from all the filth .,,,14095164_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anyways WELCOME !,,,,14095164_3.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
WPWW !,,,,14095164_4.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I went through that experience moving within the same county .,,,,14095174_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
The new town has a population of approx 150 and ( gasp ) skinheads moved into town .,,,,14095174_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
The only Mexican in town has since moved out and kids can now leave their bicycles in the yard without fear .,,,,14095174_3.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508,,,,14095174_4.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
we're out just gotta keep looking i live in east texas out here its just as hard for us to find single white men,,,,14095328_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Watch how long she keeps her eyes on your eyes , and on you in general , when you just start turning away .,,14095332_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
If her eyes linger ................................... she 's yours .,,,,14095332_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yeah, but I should mention that a few places there , like Beaver Falls and Aliquippa , are chock-full of filthy -- and I mean filthy -- n * * * * * s .,14095491_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
It's not WV .,,,,14095559_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I do n't know if the person that said that ever leaves the house , but all I ever see are black guys and Mexicans everywhere .,,,14095559_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,,14095559_3.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I so hope that coon got life in jail or the death penaltyYou did and are doing the best you can nobody can ask for more .,,,,14095579_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
glad to see so many people out here seems like we are few and far the way things are out here,,,,14095593_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Damn fine son you have there .,,,,14095664_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well done brother Just dont try teaching him how to shave as it looks like you need some lessons yourself he he,,,,14095664_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I'll second that .,,,,14095785_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
My mom 's people are originally from down your way in Wise Co. , and also in Tazewell and Russell .,,,14095785_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I do n't drink vodka but you sound like me but I am ten years older than you so it 's even worse .,,,,14095952_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
This thread was started in July are you feeling better now ?,,,,14095952_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
It is always nice to meet another person with roots in Kansas .,,,,14096038_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I welcome you to SF and hope you make many friends here .,,,,14096038_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Camie,,,,14096038_3.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta you are currently the fittest person I have ever saw on the stormfront site And thats against some pretty stiff competition as well,,,,14096041_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
drinking does ease the sorrow of a lonely life .. it 's so tempting to just go out and get drunk , and laid like i did in my youth .. but i have n't got the energy for it anymore .. more likely to lie in bed and cry until it 's time to go work .. still hoping life gets better than this : drink 2508,,,14096118_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I believe Bound for Glory is an Oi band similar to Rahowa or Skrewdriver .,,,,14096200_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Someone can correct me if I 'm wrong,,,,14096200_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well it 's not exactly a pic , but check out my new avatar !,,,14096343_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I laugh out loud every time I see it !,,,,14096343_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
The folks who are O.K. with people knowing that they 're online have those lit green dots on the bottom left-hand side of their screen name .,,,,14096385_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
still looking for white people of the same belief to talk to or maybe hang out.stength is in numbers and georgia is getting outnumbered as we speak .,,,,14096420_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hi, I am very respectable nordic man , living in Finland , aged 34 .,14096493_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Looking for seriour-or-less-than-less friends of like-minded people .,,,,14096493_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR , Tapio 2508,,,14096493_3.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I want to thank you for responding to my thread .,,,,14096532_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
And the general idea is to pick anyone on the site thats logged in to say hello .,,,,14096532_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oh and by the way WECOME TO STROMFRONT 100 % WHITE POWER WAR SKINS 2508,,,,14096532_3.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
if the expected war happens we better not put pride in charge of any units where navigating skills are required then .,,,,14096559_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
If I was 20 years younger I would jump at the chance .,,,,14096566_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Come on guys , help her show her kids the right way .,,,14096566_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
So am I , I 'll let them sit there for days before I reply , even if I 'm hanging out here .,,14096612_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
And thanks to a great mother her son will grow up to be a proud white man Btw is that the famous cat from hell,,,,14096627_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
That or they where just lazy and did n't want to digg two graves for a fallen soldier .,,,,14096703_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
It was a brutal war .,,,,14096703_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
yeah i have lived in a few big american cities as far as big cities go though i think denver is one of the beytter ones 2508,,,,14096816_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I want to meet some single women in the Wichita area for friendship maybe more .,,,,14096821_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am a single parent living with my 11 year old son .,,,,14096821_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I'm happy for the two of you .,,,,14096929_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I 'm getting ready to head out to move in with my SF romance in a couple of days .,,,,14096929_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
14! 88 !,,,,14097054_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am looking for like-minded brothers and sisters in the Central New York state area who are looking to come together and form a racially aware society .,,,,14097054_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Please e-mail or IM me .,,,,14097054_3.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
22270,,,,14097054_4.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well all of us Chicago based people should get together then and toast this disgustingly loving soon to be couple with a round of good brew .,,,,14097151_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I'm sure someone will come along .,,,,14097203_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patience is a virtue you know .,,,,14097203_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hell , I 've been single for ....,,,14097203_3.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 years I think , give or take a month or so .,,,14097203_4.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relationships are highly overrated I think Hang tough .,,,,14097203_5.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I want to have 3 children ! 2 girls and 1 boy but the hardest part now is i got to try and find someone to make them with , but so far no luck,,,14097245_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
She said she was 21 years old .,,,,14097304_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I mean three or four years older , like 24 or 25 years of age .,,,14097304_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Looking for a white girl in Virginia ( of all places ) around 21-25 .,,,,14097509_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am 24 , like to hang out in my local bar have few ones and place music as much as i can .,,,14097509_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am 6 ' 0 around 160lbs 100 % Hungarian. anyone out there ???? 16,,,,14097509_3.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Go to the audio archive of David Duke 's Town Hall and you 'll hear the voice of David Duke and other prominent pro-white activists .,,,,14097590_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Here is the link .,,,,14097590_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
It looks like everyone got haircuts at the door except you and your friend .,,,,14097593_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
That lady is short next to everyone else .,,,,14097593_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Is that sign like Passop ? danger .,,,,14097593_3.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Just badly spelt like everything else in Holland ?,,,,14097593_4.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
My God look who just finished his Taco for lunch !,,,,14097597_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
No comment ?,,,,14097597_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guess you must have forgotten engles from lack of use Try it is espagnol !,,,,14097597_3.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thank you , C _ R.,,,14097600_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I love them to death and would kill anyone that threatened them , but they will be hell when they get older ...,,,14097600_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
hello all Is any one on here from Austin Texas or not far ?,,,,14097656_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I am moving there tomorrow afternoon would love to meet other WP people in the area .,,,,14097656_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yes most certainly now you need to recruit more of you friends an such to join Stormfront and help our movement !,,,,14097927_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I also dont drink and drive .,,,,14097933_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I finish drinking and then I drive .,,,,14097933_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
What is better ?,,,,14097933_3.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Drive and risk an accident being drunk , or walk and certainly get murdered by a kaffir ?,,,14097933_4.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
j A friend of mine had a new car and brought it to jiffy lube and they forgot to put oil in it .,,,,14097993_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
8000 $ later ( paid for byJiffylube ) his car was as good as new .,,,,14097993_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
What happened is they left .,,,,14098016_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I went to school there , and as soon as I was graduated , I left too .,,14098016_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Get the hell out of there as soon as possible .,,,,14098016_3.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only the crazy ones stay .,,,,14098016_4.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
yes there 's many of us in the Chicago area .,,,,14098018_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
In fact Cyberfascist and I were trying to figure out a good spot for us to all meet .,,,,14098018_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOL, pillow count means nothing , there are actually five ...,,14098049_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
I need them to build a little fort around me at night .,,,,14098049_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Very nice I have a problem with clutter in my room , I would need to throw a hell of a lot out to make mine over but good job,,,14098052_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
hey, maybe we can meet before I go back to school , if you want to just PM me and I can give you my AIM , yahoo ,14098094_1.txt, MSN ICQ whatever 2508,,,,,,,,,,,,,,,,,,,,,,,,,,
I m just over on the other side of the country .,,,,14098201_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Have you ever ridden your dirt bike to Florida ?,,,,14098201_2.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maybe we could get together !,,,,14098201_3.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Its only 3300 miles , that s not so bad. >,,,14098201_4.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hey do you have a permit for your eyes .. coz eyes like that are lethal a man can drown in' em,,,,14098284_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well at least I was when is was 15 that 's how long ago the picture was taken .,,,,14098544_1.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,
